csid,age_class_part,sex,loc_stat,season,day,diary_type,part_educ_stat,part_job,age_class_cont,diary_keeper,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,age_class_part_2,part_age_exact,part_id,part_age_est_min,part_age_est_max,part_age_cat,part_age_group,cnt_age,cnt_age_est_min,cnt_age_est_max,cnt_age_cat,cnt_age_group,cnt_age_exact,country
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,Yes,Yes,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Secondary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Secondary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Secondary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Rarely,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Rarely,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Spouse,No,Yes,Yes,Yes,Rarely,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Offspring,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Secondary,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Older,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
44,6,Male,1,1,1,Picture,3,Other,Primary,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,50.5,50.5,44,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Pre-School,Participant,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Adult,Participant,0,0,Parent,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Secondary,Participant,0,0,Parent,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Adult,Participant,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Adult,Participant,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
45,3,Female,1,1,1,Picture,1,Student,Adult,Participant,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,10.5,10.5,45,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Parent,No,Yes,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Pre-School,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Older,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Older,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
50,2,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,2.5,2.5,50,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Adult,Shadow,1,1,Other relative,No,Yes,Yes,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Adult,Shadow,1,1,Other relative,No,Yes,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Secondary,Shadow,1,1,Other relative,No,Yes,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Older,Shadow,1,1,Other relative,No,Yes,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Secondary,Shadow,1,1,Parent,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Adult,Shadow,1,1,Other relative,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Secondary,Shadow,1,1,Other relative,No,Yes,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Adult,Shadow,1,1,Other relative,No,Yes,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Adult,Shadow,1,1,Other relative,No,Yes,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
55,4,Female,1,1,0,Picture,1,Student,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Rarely,No,None,Yes,None,No,None,No comment,2011,17.5,17.5,55,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
57,6,Male,1,1,1,Picture,0,Unemployed,Older,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,50.5,50.5,57,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
57,6,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,50.5,50.5,57,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
57,6,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,50.5,50.5,57,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
57,6,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,50.5,50.5,57,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
57,6,Male,1,1,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,50.5,50.5,57,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
57,6,Male,1,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,50.5,50.5,57,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Adult,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Adult,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Adult,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Infant,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,.5,0,1,0-18,0-18,.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Primary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Pre-School,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Adult,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Adult,Participant,0,0,Other relative,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
58,5,Male,1,0,0,Picture,3,Unemployed,Secondary,Participant,0,0,Other relative,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2012,35.5,35.5,58,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
70,5,Male,1,1,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,70,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
70,5,Male,1,1,1,Picture,0,Unemployed,Older,Shadow,1,1,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,70,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
